Country code	Sector code	Area	Production	Green water intensity	Blue water intensity	Grey water intensity	Total green water	Total blue water	Total grey water
"ETH"	"gnut"	"84,237"	"143,516"	"3,905"	"0"	"0"	"560"	"0"	"0"
"ETH"	"oils"	"739,159"	"840,021"	"5,780"	"990"	"0"	"4,855"	"831"	"0"
"ETH"	"ipot"	"66,635"	"743,153"	"334"	"134"	"0"	"248"	"100"	"0"
"ETH"	"spot"	"40,222"	"1,834,619"	"561"	"2"	"0"	"1,029"	"4"	"0"
"ETH"	"root"	"64,270"	"6,843,205"	"3,309"	"206"	"26"	"22,644"	"1,407"	"177"
"ETH"	"leaf"	"48,783"	"467,768"	"375"	"8"	"0"	"176"	"4"	"0"
"ETH"	"vege"	"75,236"	"1,240,628"	"359"	"281"	"0"	"445"	"349"	"0"
"ETH"	"sugr"	"27,827"	"2,310,000"	"92"	"72"	"0"	"213"	"166"	"0"
"ETH"	"toba"	"2,963"	"2,005"	"3,160"	"2,637"	"0"	"6"	"5"	"0"
"ETH"	"cott"	"479,746"	"163,165"	"67,439"	"1,333"	"0"	"11,004"	"218"	"0"
"ETH"	"nuts"	"53,567"	"54,005"	"5,450"	"1,269"	"8"	"294"	"69"	"0"
"ETH"	"bana"	"66,081"	"508,013"	"1,225"	"478"	"0"	"622"	"243"	"0"
"ETH"	"frui"	"87,577"	"427,067"	"1,275"	"352"	"0"	"545"	"150"	"0"
"ETH"	"teal"	"11,326"	"10,388"	"10,031"	"248"	"0"	"104"	"3"	"0"
"ETH"	"coff"	"764,863"	"470,221"	"10,488"	"66"	"22"	"4,932"	"31"	"10"
"ETH"	"ocrp"	"760,261"	"402,032"	"8,060"	"125"	"0"	"3,240"	"50"	"0"
"ETH"	"catt"	"0"	"407,301"	"17,453"	"167"	"1"	"7,109"	"68"	"0"
"ETH"	"milk"	"0"	"3,540,155"	"1,391"	"127"	"1"	"4,924"	"450"	"4"
"ETH"	"poul"	"0"	"73,931"	"3,063"	"294"	"35"	"226"	"22"	"3"
"ETH"	"eggs"	"0"	"52,161"	"3,033"	"315"	"33"	"158"	"16"	"2"
"ETH"	"smlr"	"0"	"197,013"	"4,394"	"256"	"1"	"866"	"50"	"0"
"ETH"	"oliv"	"0"	"173,040"	"3,826"	"598"	"40"	"662"	"104"	"7"
"ETH"	"aqua"	"0"	"56"	"1,629"	"179"	"166"	"0"	"0"	"0"
"ETH"	"meat"	"0"	"138,799"	"0"	"0"	"0"	"0"	"0"	"0"
"ETH"	"fveg"	"0"	"130,336"	"0"	"2"	"0"	"0"	"0"	"0"
"ETH"	"foil"	"0"	"135,813"	"0"	"0"	"0"	"0"	"0"	"0"
"ETH"	"dair"	"0"	"360,782"	"0"	"2"	"0"	"0"	"1"	"0"
"ETH"	"mmll"	"0"	"5,108,211"	"0"	"2"	"0"	"0"	"9"	"0"
"ETH"	"rmll"	"0"	"93,709"	"0"	"2"	"0"	"0"	"0"	"0"
"ETH"	"wmll"	"0"	"3,893,894"	"0"	"2"	"0"	"0"	"7"	"0"
"ETH"	"gmll"	"0"	"9,591,836"	"0"	"2"	"0"	"0"	"16"	"0"
"ETH"	"sref"	"0"	"1,277,014"	"0"	"1"	"0"	"0"	"1"	"0"
"ETH"	"food"	"0"	"477,289"	"0"	"2"	"0"	"0"	"1"	"0"
"ETH"	"beve"	"0"	"2,142,711"	"0"	"8"	"0"	"0"	"16"	"0"
"FIN"	"whea"	"582,900"	"1,830,800"	"670"	"0"	"27"	"1,226"	"0"	"50"
"FIN"	"ocer"	"323,900"	"902,733"	"632"	"0"	"23"	"570"	"0"	"21"
"FIN"	"puls"	"8,600"	"20,100"	"1,046"	"0"	"3"	"21"	"0"	"0"
"FIN"	"oils"	"53,300"	"70,900"	"3,397"	"0"	"86"	"241"	"0"	"6"
"FIN"	"ipot"	"21,400"	"600,300"	"116"	"6"	"4"	"70"	"4"	"2"
"FIN"	"leaf"	"2,540"	"98,334"	"212"	"7"	"12"	"21"	"1"	"1"
"FIN"	"vege"	"8,030"	"150,246"	"124"	"18"	"9"	"19"	"3"	"1"
"FIN"	"sugr"	"9,800"	"355,400"	"336"	"5"	"16"	"119"	"2"	"6"
"FIN"	"frui"	"13,350"	"25,598"	"718"	"2"	"6"	"18"	"0"	"0"
"FIN"	"catt"	"0"	"87,050"	"3,846"	"70"	"94"	"335"	"6"	"8"
"FIN"	"milk"	"0"	"2,397,881"	"494"	"14"	"19"	"1,185"	"34"	"46"
"FIN"	"poul"	"0"	"142,432"	"1,232"	"13"	"64"	"175"	"2"	"9"
"FIN"	"eggs"	"0"	"79,146"	"1,622"	"26"	"83"	"128"	"2"	"7"
"FIN"	"smlr"	"0"	"1,520"	"4,409"	"296"	"9"	"7"	"0"	"0"
"FIN"	"oliv"	"0"	"171,882"	"4,062"	"165"	"216"	"698"	"28"	"37"
"FIN"	"aqua"	"0"	"54"	"1,629"	"179"	"166"	"0"	"0"	"0"
"FIN"	"fish"	"0"	"151"	"0"	"0"	"0"	"0"	"0"	"0"
"FIN"	"meat"	"0"	"67,071"	"0"	"0"	"0"	"0"	"0"	"0"
"FIN"	"fveg"	"0"	"31,100"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"foil"	"0"	"171,263"	"0"	"0"	"0"	"0"	"0"	"0"
"FIN"	"dair"	"0"	"2,285,800"	"0"	"2"	"0"	"0"	"4"	"0"
"FIN"	"mmll"	"0"	"44,915"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"rmll"	"0"	"2,189"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"wmll"	"0"	"284,274"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"gmll"	"0"	"189,216"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"sref"	"0"	"154,116"	"0"	"1"	"0"	"0"	"0"	"0"
"FIN"	"pcof"	"0"	"47,708"	"0"	"5"	"0"	"0"	"0"	"0"
"FIN"	"food"	"0"	"261,602"	"0"	"2"	"0"	"0"	"0"	"0"
"FIN"	"beve"	"0"	"425,334"	"0"	"8"	"0"	"0"	"3"	"0"
"FJI"	"maiz"	"402"	"1,208"	"1,655"	"0"	"0"	"2"	"0"	"0"
"FJI"	"sorg"	"7"	"25"	"1,088"	"66"	"0"	"0"	"0"	"0"
"FJI"	"rice"	"2,350"	"7,051"	"2,199"	"0"	"436"	"16"	"0"	"3"
"FJI"	"puls"	"629"	"1,887"	"4,436"	"0"	"0"	"8"	"0"	"0"
"FJI"	"gnut"	"429"	"339"	"5,310"	"0"	"151"	"2"	"0"	"0"
"FJI"	"oils"	"3,783"	"22,700"	"4,985"	"0"	"51"	"113"	"0"	"1"
"FJI"	"cass"	"2,893"	"80,306"	"386"	"0"	"0"	"31"	"0"	"0"
"FJI"	"ipot"	"2"	"24"	"658"	"0"	"0"	"0"	"0"	"0"
"FJI"	"spot"	"890"	"8,542"	"684"	"0"	"0"	"6"	"0"	"0"
"FJI"	"root"	"4,072"	"57,108"	"1,467"	"8"	"136"	"84"	"0"	"8"
"FJI"	"leaf"	"834"	"10,374"	"512"	"204"	"0"	"5"	"2"	"0"
"FJI"	"vege"	"2,471"	"23,691"	"521"	"15"	"0"	"12"	"0"	"0"
"FJI"	"sugr"	"37,000"	"1,383,084"	"234"	"0"	"17"	"324"	"0"	"24"
"FJI"	"toba"	"729"	"462"	"3,380"	"0"	"0"	"2"	"0"	"0"
"FJI"	"bana"	"489"	"4,888"	"1,783"	"0"	"0"	"9"	"0"	"0"
"FJI"	"plan"	"154"	"5,393"	"1,783"	"0"	"0"	"10"	"0"	"0"
"FJI"	"frui"	"3,702"	"20,861"	"1,329"	"0"	"0"	"28"	"0"	"0"
"FJI"	"coff"	"14"	"19"	"24,334"	"0"	"0"	"0"	"0"	"0"
"FJI"	"coco"	"8"	"16"	"228,501"	"0"	"21,952"	"4"	"0"	"0"
"FJI"	"ocrp"	"1,610"	"9,995"	"673"	"13"	"0"	"7"	"0"	"0"
"FJI"	"aqua"	"0"	"3"	"1,629"	"179"	"166"	"0"	"0"	"0"
"FJI"	"fish"	"0"	"46"	"0"	"0"	"0"	"0"	"0"	"0"
"FJI"	"meat"	"0"	"2,614"	"0"	"0"	"0"	"0"	"0"	"0"
"FJI"	"fsea"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"FJI"	"fveg"	"0"	"5,045"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"foil"	"0"	"6,354"	"0"	"0"	"0"	"0"	"0"	"0"
"FJI"	"dair"	"0"	"1,650"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"mmll"	"0"	"305"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"rmll"	"0"	"4,394"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"wmll"	"0"	"87,111"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"gmll"	"0"	"1,778"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"sref"	"0"	"367,294"	"0"	"1"	"0"	"0"	"0"	"0"
"FJI"	"food"	"0"	"19,716"	"0"	"2"	"0"	"0"	"0"	"0"
"FJI"	"beve"	"0"	"18,191"	"0"	"8"	"0"	"0"	"0"	"0"
"FRA"	"maiz"	"1,426,260"	"12,667,393"	"426"	"92"	"156"	"5,396"	"1,165"	"1,976"
"FRA"	"sorg"	"60,770"	"364,057"	"581"	"2"	"0"	"212"	"1"	"0"
"FRA"	"rice"	"13,280"	"96,835"	"568"	"886"	"0"	"55"	"86"	"0"
"FRA"	"whea"	"7,002,060"	"46,991,266"	"569"	"2"	"38"	"26,753"	"81"	"1,768"
"FRA"	"ocer"	"552,950"	"2,652,443"	"790"	"49"	"0"	"2,094"	"130"	"0"
"FRA"	"puls"	"292,860"	"839,799"	"603"	"38"	"192"	"506"	"32"	"162"
"FRA"	"oils"	"2,374,760"	"6,829,459"	"1,532"	"334"	"307"	"10,464"	"2,282"	"2,095"
"FRA"	"ipot"	"199,560"	"7,870,973"	"79"	"16"	"47"	"622"	"126"	"370"
"FRA"	"root"	"0"	"60,054"	"576"	"202"	"32"	"35"	"12"	"2"
"FRA"	"leaf"	"71,430"	"1,128,739"	"173"	"41"	"43"	"195"	"47"	"49"
"FRA"	"vege"	"126,970"	"4,137,960"	"200"	"22"	"56"	"829"	"91"	"231"
"FRA"	"sugr"	"485,850"	"41,853,441"	"161"	"5"	"26"	"6,717"	"188"	"1,088"
"FRA"	"toba"	"2,620"	"6,910"	"1,018"	"0"	"0"	"7"	"0"	"0"
"FRA"	"cott"	"122,340"	"813,410"	"3,168"	"276"	"0"	"2,577"	"225"	"0"
"FRA"	"nuts"	"38,550"	"74,760"	"2,680"	"430"	"0"	"200"	"32"	"0"
"FRA"	"frui"	"882,990"	"9,111,009"	"419"	"72"	"8"	"3,818"	"654"	"76"
"FRA"	"ocrp"	"430"	"740"	"4,269"	"421"	"10"	"3"	"0"	"0"
"FRA"	"catt"	"0"	"1,436,358"	"3,963"	"167"	"263"	"5,693"	"239"	"377"
"FRA"	"milk"	"0"	"26,517,353"	"437"	"34"	"41"	"11,588"	"902"	"1,087"
"FRA"	"poul"	"0"	"1,786,112"	"1,703"	"81"	"109"	"3,042"	"145"	"195"
"FRA"	"eggs"	"0"	"865,788"	"1,250"	"68"	"94"	"1,083"	"59"	"81"
"FRA"	"smlr"	"0"	"113,539"	"1,800"	"393"	"0"	"204"	"45"	"0"
"FRA"	"oliv"	"0"	"2,232,825"	"2,999"	"279"	"379"	"6,695"	"623"	"847"
"FRA"	"aqua"	"0"	"116"	"1,629"	"179"	"166"	"0"	"0"	"0"
"FRA"	"fish"	"0"	"624"	"0"	"0"	"0"	"0"	"0"	"0"
"FRA"	"meat"	"0"	"2,355,272"	"0"	"0"	"0"	"0"	"1"	"0"
"FRA"	"fsea"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"
"FRA"	"fveg"	"0"	"503,590"	"0"	"2"	"0"	"0"	"1"	"0"
"FRA"	"foil"	"0"	"3,962,208"	"0"	"0"	"0"	"0"	"1"	"0"
"FRA"	"dair"	"0"	"31,482,947"	"0"	"2"	"0"	"0"	"58"	"0"
"FRA"	"mmll"	"0"	"2,520,613"	"0"	"2"	"0"	"0"	"4"	"0"
"FRA"	"rmll"	"0"	"46,801"	"0"	"2"	"0"	"0"	"0"	"0"
"FRA"	"wmll"	"0"	"8,835,973"	"0"	"2"	"0"	"0"	"15"	"0"
"FRA"	"gmll"	"0"	"523,145"	"0"	"2"	"0"	"0"	"1"	"0"
"FRA"	"sref"	"0"	"13,778,328"	"0"	"1"	"0"	"0"	"10"	"0"
"FRA"	"pcof"	"0"	"159,689"	"0"	"5"	"0"	"0"	"1"	"0"
"FRA"	"food"	"0"	"4,129,790"	"0"	"2"	"0"	"0"	"7"	"0"
"FRA"	"beve"	"0"	"9,165,572"	"0"	"8"	"0"	"0"	"69"	"0"
"GAB"	"maiz"	"29,678"	"46,006"	"1,929"	"0"	"47"	"89"	"0"	"2"
"GAB"	"rice"	"598"	"1,830"	"2,004"	"2,184"	"780"	"4"	"4"	"1"
"GAB"	"puls"	"291"	"329"	"4,436"	"0"	"15"	"1"	"0"	"0"
"GAB"	"gnut"	"30,632"	"32,000"	"2,965"	"202"	"15"	"95"	"6"	"0"
"GAB"	"oils"	"10,481"	"29,047"	"3,311"	"0"	"3"	"96"	"0"	"0"
"GAB"	"cass"	"62,981"	"345,288"	"847"	"0"	"2"	"292"	"0"	"1"
"GAB"	"spot"	"2,083"	"4,215"	"1,298"	"55"	"6"	"5"	"0"	"0"
"GAB"	"root"	"57,594"	"320,719"	"1,797"	"916"	"334"	"576"	"294"	"107"
"GAB"	"leaf"	"47"	"244"	"448"	"73"	"3"	"0"	"0"	"0"
"GAB"	"vege"	"11,942"	"52,530"	"465"	"3"	"2"	"24"	"0"	"0"
"GAB"	"sugr"	"4,747"	"294,448"	"168"	"0"	"1"	"49"	"0"	"0"
"GAB"	"bana"	"2,333"	"19,216"	"1,713"	"0"	"2"	"33"	"0"	"0"
"GAB"	"plan"	"54,622"	"350,000"	"1,713"	"0"	"2"	"600"	"0"	"1"
"GAB"	"frui"	"10,084"	"23,832"	"1,609"	"0"	"3"	"38"	"0"	"0"
"GAB"	"coff"	"260"	"88"	"29,136"	"0"	"29"	"3"	"0"	"0"
"GAB"	"coco"	"1,591"	"176"	"124,147"	"0"	"130"	"22"	"0"	"0"
"GAB"	"rubb"	"17,034"	"26,833"	"10,303"	"0"	"10"	"276"	"0"	"0"
"GAB"	"catt"	"0"	"1,164"	"7,527"	"195"	"23"	"9"	"0"	"0"
"GAB"	"milk"	"0"	"10,813"	"2,221"	"98"	"1"	"24"	"1"	"0"
"GAB"	"poul"	"0"	"3,911"	"3,782"	"145"	"160"	"15"	"1"	"1"
"GAB"	"eggs"	"0"	"2,495"	"3,113"	"143"	"129"	"8"	"0"	"0"
"GAB"	"smlr"	"0"	"1,135"	"5,121"	"399"	"5"	"6"	"0"	"0"
"GAB"	"oliv"	"0"	"34,009"	"4,381"	"474"	"100"	"149"	"16"	"3"
"GAB"	"aqua"	"0"	"11"	"1,629"	"179"	"166"	"0"	"0"	"0"
"GAB"	"fish"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"0"
"GAB"	"meat"	"0"	"1,058"	"0"	"0"	"0"	"0"	"0"	"0"
"GAB"	"fveg"	"0"	"35,487"	"0"	"2"	"0"	"0"	"0"	"0"
"GAB"	"foil"	"0"	"1,079"	"0"	"0"	"0"	"0"	"0"	"0"
"GAB"	"mmll"	"0"	"19,032"	"0"	"2"	"0"	"0"	"0"	"0"
"GAB"	"rmll"	"0"	"1,121"	"0"	"2"	"0"	"0"	"0"	"0"
"GAB"	"wmll"	"0"	"102,841"	"0"	"2"	"0"	"0"	"0"	"0"
"GAB"	"sref"	"0"	"54,381"	"0"	"1"	"0"	"0"	"0"	"0"
"GAB"	"food"	"0"	"1,860"	"0"	"2"	"0"	"0"	"0"	"0"
"GAB"	"beve"	"0"	"152,533"	"0"	"8"	"0"	"0"	"1"	"0"
"GBR"	"whea"	"2,886,000"	"20,065,000"	"388"	"0"	"140"	"7,785"	"0"	"2,810"
"GBR"	"ocer"	"219,815"	"1,019,346"	"604"	"0"	"98"	"616"	"0"	"100"
"GBR"	"puls"	"285,069"	"788,202"	"657"	"0"	"0"	"518"	"0"	"0"
"GBR"	"oils"	"608,000"	"2,055,000"	"2,077"	"17"	"8"	"4,267"	"34"	"16"
"GBR"	"ipot"	"140,000"	"5,060,000"	"66"	"13"	"24"	"334"	"66"	"121"
"GBR"	"leaf"	"33,014"	"538,052"	"341"	"17"	"61"	"183"	"9"	"33"
"GBR"	"vege"	"92,004"	"1,880,222"	"46"	"2"	"14"	"86"	"3"	"27"
"GBR"	"sugr"	"114,200"	"7,620,000"	"250"	"4"	"41"	"1,901"	"27"	"309"
"GBR"	"cott"	"6,159"	"8,965"	"1,903"	"42"	"0"	"17"	"0"	"0"
"GBR"	"frui"	"30,390"	"729,099"	"307"	"7"	"65"	"224"	"5"	"48"
"GBR"	"ocrp"	"91"	"121"	"4,778"	"98"	"15"	"1"	"0"	"0"
"GBR"	"catt"	"0"	"922,000"	"3,485"	"107"	"467"	"3,213"	"99"	"431"
"GBR"	"milk"	"0"	"15,311,000"	"394"	"22"	"62"	"6,033"	"337"	"949"
"GBR"	"poul"	"0"	"1,960,448"	"1,351"	"20"	"265"	"2,649"	"39"	"520"
"GBR"	"eggs"	"0"	"806,806"	"1,218"	"35"	"241"	"983"	"28"	"195"
"GBR"	"smlr"	"0"	"358,887"	"3,894"	"287"	"8"	"1,397"	"103"	"3"
"GBR"	"oliv"	"0"	"945,475"	"11,064"	"451"	"716"	"10,461"	"426"	"677"
"GBR"	"aqua"	"0"	"204"	"1,629"	"179"	"166"	"0"	"0"	"0"
"GBR"	"fish"	"0"	"755"	"0"	"0"	"0"	"0"	"0"	"0"
"GBR"	"meat"	"0"	"1,020,795"	"0"	"0"	"0"	"0"	"0"	"0"
"GBR"	"fsea"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"
"GBR"	"fveg"	"0"	"43,695"	"0"	"2"	"0"	"0"	"0"	"0"
"GBR"	"foil"	"0"	"1,866,556"	"0"	"0"	"0"	"0"	"0"	"0"
"GBR"	"dair"	"0"	"10,488,415"	"0"	"2"	"0"	"0"	"19"	"0"
"GBR"	"mmll"	"0"	"2,018,287"	"0"	"2"	"0"	"0"	"3"	"0"
"GBR"	"rmll"	"0"	"194,277"	"0"	"2"	"0"	"0"	"0"	"0"
"GBR"	"wmll"	"0"	"6,825,385"	"0"	"2"	"0"	"0"	"12"	"0"
"GBR"	"gmll"	"0"	"706,963"	"0"	"2"	"0"	"0"	"1"	"0"
"GBR"	"sref"	"0"	"3,276,528"	"0"	"1"	"0"	"0"	"2"	"0"
"GBR"	"pcof"	"0"	"121,389"	"0"	"5"	"0"	"0"	"1"	"0"
"GBR"	"food"	"0"	"1,856,348"	"0"	"2"	"0"	"0"	"3"	"0"
"GBR"	"beve"	"0"	"5,163,509"	"0"	"8"	"0"	"0"	"39"	"0"
"GEO"	"maiz"	"71,400"	"194,200"	"1,475"	"21"	"88"	"286"	"4"	"17"
"GEO"	"whea"	"70,000"	"164,800"	"2,467"	"74"	"209"	"407"	"12"	"35"
"GEO"	"ocer"	"5,001"	"12,462"	"6,074"	"142"	"507"	"76"	"2"	"6"
"GEO"	"puls"	"6,213"	"5,912"	"3,962"	"0"	"529"	"23"	"0"	"3"
"GEO"	"gnut"	"243"	"223"	"3,145"	"0"	"306"	"1"	"0"	"0"
"GEO"	"oils"	"3,506"	"5,000"	"3,472"	"0"	"394"	"17"	"0"	"2"
"GEO"	"ipot"	"18,800"	"237,500"	"314"	"73"	"34"	"75"	"17"	"8"
"GEO"	"leaf"	"2,729"	"55,211"	"448"	"57"	"20"	"25"	"3"	"1"
"GEO"	"vege"	"10,861"	"86,900"	"334"	"28"	"20"	"29"	"2"	"2"
"GEO"	"toba"	"2,603"	"577"	"2,317"	"0"	"271"	"1"	"0"	"0"
"GEO"	"nuts"	"14,278"	"32,698"	"5,430"	"542"	"290"	"178"	"18"	"9"
"GEO"	"plan"	"0"	"0"	""	""	""	"0"	"0"	"0"
"GEO"	"frui"	"137,300"	"552,166"	"1,650"	"257"	"55"	"911"	"142"	"31"
"GEO"	"teal"	"1,608"	"1,700"	"6,000"	"1,112"	"329"	"10"	"2"	"1"
"GEO"	"ocrp"	"2,121"	"4,432"	"2,423"	"880"	"353"	"11"	"4"	"2"
"GEO"	"catt"	"0"	"22,900"	"21,734"	"134"	"10"	"498"	"3"	"0"
"GEO"	"milk"	"0"	"568,486"	"1,960"	"198"	"82"	"1,114"	"113"	"47"
"GEO"	"poul"	"0"	"22,100"	"5,851"	"184"	"399"	"129"	"4"	"9"
"GEO"	"eggs"	"0"	"42,020"	"5,600"	"196"	"370"	"235"	"8"	"16"
"GEO"	"smlr"	"0"	"11,019"	"17,373"	"203"	"70"	"191"	"2"	"1"
"GEO"	"oliv"	"0"	"20,619"	"8,389"	"716"	"343"	"173"	"15"	"7"
"GEO"	"aqua"	"0"	"1"	"1,629"	"179"	"166"	"0"	"0"	"0"
"GEO"	"fish"	"0"	"100"	"0"	"0"	"0"	"0"	"0"	"0"
"GEO"	"meat"	"0"	"29,867"	"0"	"0"	"0"	"0"	"0"	"0"
"GEO"	"fsea"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"
"GEO"	"fveg"	"0"	"7,341"	"0"	"2"	"0"	"0"	"0"	"0"
"GEO"	"foil"	"0"	"5,386"	"0"	"0"	"0"	"0"	"0"	"0"
"GEO"	"dair"	"0"	"15,182"	"0"	"2"	"0"	"0"	"0"	"0"
"GEO"	"mmll"	"0"	"84,213"	"0"	"2"	"0"	"0"	"0"	"0"
"GEO"	"wmll"	"0"	"494,521"	"0"	"2"	"0"	"0"	"1"	"0"
"GEO"	"gmll"	"0"	"36,539"	"0"	"2"	"0"	"0"	"0"	"0"
"GEO"	"sref"	"0"	"59,884"	"0"	"1"	"0"	"0"	"0"	"0"
"GEO"	"food"	"0"	"18,065"	"0"	"2"	"0"	"0"	"0"	"0"
"GEO"	"beve"	"0"	"248,111"	"0"	"8"	"0"	"0"	"2"	"0"
"GHA"	"maiz"	"1,179,643"	"2,306,384"	"2,778"	"0"	"18"	"6,407"	"0"	"42"
"GHA"	"sorg"	"454,322"	"497,800"	"3,573"	"0"	"23"	"1,778"	"0"	"11"
"GHA"	"rice"	"272,476"	"769,401"	"2,205"	"45"	"62"	"1,697"	"35"	"48"
"GHA"	"ocer"	"50"	"51"	"4,740"	"4"	"29"	"0"	"0"	"0"
"GHA"	"puls"	"577,877"	"418,454"	"9,121"	"0"	"74"	"3,817"	"0"	"31"
"GHA"	"gnut"	"395,551"	"521,032"	"4,332"	"0"	"14"	"2,257"	"0"	"7"
"GHA"	"oils"	"610,714"	"3,634,070"	"3,201"	"0"	"4"	"11,633"	"0"	"13"
"GHA"	"cass"	"992,201"	"22,485,865"	"540"	"0"	"1"	"12,142"	"0"	"22"
"GHA"	"spot"	"73,608"	"151,420"	"2,520"	"1"	"4"	"382"	"0"	"1"
"GHA"	"root"	"672,489"	"9,319,337"	"2,897"	"13"	"29"	"26,994"	"122"	"272"
"GHA"	"leaf"	"6,310"	"53,346"	"471"	"20"	"6"	"25"	"1"	"0"
"GHA"	"vege"	"106,571"	"775,699"	"399"	"1"	"2"	"309"	"1"	"1"
"GHA"	"sugr"	"6,122"	"152,499"	"443"	"0"	"35"	"68"	"0"	"5"
"GHA"	"toba"	"5,932"	"2,454"	"5,720"	"0"	"15"	"14"	"0"	"0"
"GHA"	"cott"	"13,492"	"12,829"	"10,885"	"0"	"13"	"140"	"0"	"0"
"GHA"	"nuts"	"291,903"	"99,129"	"28,236"	"0"	"19"	"2,799"	"0"	"2"
"GHA"	"bana"	"7,432"	"95,113"	"2,715"	"0"	"11"	"258"	"0"	"1"
"GHA"	"plan"	"419,862"	"4,688,279"	"2,715"	"0"	"11"	"12,729"	"0"	"52"
"GHA"	"frui"	"66,421"	"1,727,422"	"1,199"	"0"	"6"	"2,071"	"0"	"10"
"GHA"	"coff"	"365"	"735"	"35,368"	"0"	"23"	"26"	"0"	"0"
"GHA"	"coco"	"1,689,846"	"947,632"	"26,317"	"0"	"20"	"24,939"	"0"	"19"
"GHA"	"rubb"	"48,630"	"41,300"	"16,050"	"0"	"11"	"663"	"0"	"0"
"GHA"	"ocrp"	"21,845"	"119,388"	"3,987"	"10"	"6"	"476"	"1"	"1"
"GHA"	"catt"	"0"	"25,714"	"18,795"	"150"	"1"	"483"	"4"	"0"
"GHA"	"milk"	"0"	"45,177"	"1,480"	"177"	"1"	"67"	"8"	"0"
"GHA"	"poul"	"0"	"65,078"	"5,318"	"21"	"16"	"346"	"1"	"1"
"GHA"	"eggs"	"0"	"41,886"	"4,999"	"67"	"14"	"209"	"3"	"1"
"GHA"	"smlr"	"0"	"47,755"	"6,432"	"199"	"10"	"307"	"9"	"0"
"GHA"	"oliv"	"0"	"107,524"	"3,544"	"246"	"5"	"381"	"26"	"1"
"GHA"	"aqua"	"0"	"149"	"1,629"	"179"	"166"	"0"	"0"	"0"
"GHA"	"fish"	"0"	"290"	"0"	"0"	"0"	"0"	"0"	"0"
"GHA"	"meat"	"0"	"19,424"	"0"	"0"	"0"	"0"	"0"	"0"
"GHA"	"fveg"	"0"	"665,760"	"0"	"2"	"0"	"0"	"1"	"0"
"GHA"	"foil"	"0"	"170,033"	"0"	"0"	"0"	"0"	"0"	"0"
"GHA"	"mmll"	"0"	"596,856"	"0"	"2"	"0"	"0"	"1"	"0"
"GHA"	"rmll"	"0"	"384,713"	"0"	"2"	"0"	"0"	"1"	"0"
"GHA"	"wmll"	"0"	"533,806"	"0"	"2"	"0"	"0"	"1"	"0"
"GHA"	"gmll"	"0"	"340,630"	"0"	"2"	"0"	"0"	"1"	"0"
"GHA"	"sref"	"0"	"2,344"	"0"	"1"	"0"	"0"	"0"	"0"
"GHA"	"pcof"	"0"	"282"	"0"	"5"	"0"	"0"	"0"	"0"
"GHA"	"food"	"0"	"152,325"	"0"	"2"	"0"	"0"	"0"	"0"
"GHA"	"beve"	"0"	"679,859"	"0"	"8"	"0"	"0"	"5"	"0"
"GIN"	"maiz"	"611,474"	"818,544"	"3,774"	"0"	"16"	"3,089"	"0"	"13"
"GIN"	"sorg"	"209,970"	"275,317"	"4,331"	"0"	"0"	"1,192"	"0"	"0"
"GIN"	"rice"	"1,859,767"	"2,886,225"	"4,378"	"22"	"15"	"12,635"	"63"	"44"
"GIN"	"ocer"	"614,538"	"477,432"	"3,007"	"42"	"6"	"1,436"	"20"	"3"
"GIN"	"puls"	"61,606"	"56,963"	"1,195"	"0"	"0"	"68"	"0"	"0"
"GIN"	"gnut"	"785,737"	"770,105"	"4,219"	"0"	"0"	"3,249"	"0"	"0"
"GIN"	"oils"	"339,682"	"1,030,216"	"4,196"	"0"	"0"	"4,323"	"0"	"0"
"GIN"	"cass"	"237,182"	"1,396,424"	"929"	"0"	"0"	"1,297"	"0"	"0"
"GIN"	"ipot"	"11,753"	"151,326"	"106"	"286"	"0"	"16"	"43"	"0"
"GIN"	"spot"	"53,420"	"265,268"	"1,569"	"0"	"0"	"416"	"0"	"0"
"GIN"	"root"	"48,358"	"295,614"	"3,007"	"42"	"6"	"889"	"12"	"2"
"GIN"	"sugr"	"5,786"	"311,561"	"229"	"0"	"0"	"71"	"0"	"0"
"GIN"	"toba"	"1,825"	"2,365"	"2,941"	"0"	"0"	"7"	"0"	"0"
"GIN"	"cott"	"49,321"	"43,813"	"65,178"	"162"	"0"	"2,856"	"7"	"0"
